Video Id,Comment ID,Author,Text,Likes,Time,Cleaned Text,label
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmAMw0CfVKSPJ,@Neha-h6e2s,"​ @ChillestGuyEver00  You’re acting like only the opposition shouts, but aren’t you ignoring the reality? The government benches also shout like cows every single day, drowning out everyone else. You say “wait your turn” but how can anyone get a turn when the ruling side itself keeps interrupting and making noise? As the party is in power, they should set an example and behave with maturity. Instead, they shout more than anyone and then pretend the opposition is the only problem. Open your eyes both sides shout, but the government’s behavior is far worse because they are the ones responsible for maintaining order.",0,1757635200,chillestguyever you re acting like only the opposition shouts but aren t you ignoring the reality the government benches also shout like cows every single day drowning out everyone else you say wait your turn but how can anyone get a turn when the ruling side itself keeps interrupting and making noise as the party is in power they should set an example and behave with maturity instead they shout more than anyone and then pretend the opposition is the only problem open your eyes both sides shout but the government s behavior is far worse because they are the ones responsible for maintaining order,Normal
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmAMw31G40Rze,@nimaljayasiri6065,..................කල වෑද්දෝ රෑලක් සූට් ඈදගෙන...ජෙප්පෝ විහිලුවක් ....ද්‍රෝහී පච රෑල ........,4,1757635200,කල වෑද්දෝ රෑලක් සූට් ඈදගෙන ජෙප්පෝ විහිලුවක් ද් රෝහී පච රෑල,Normal
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmAMwNrXFwPnM,@ChillestGuyEver00,"​@DB-v9f  Do you think the opposition isn't responsible for acting mature ? They can just go play around ? If you remember correctly in the past governments , you can see who clearly acted like ridiculously in the parliment .  Just because one politician mocked other with a made up name, it doesn't mean you should act like a snorting bull keep repeating that name . For example look at that Nalin Bandara right there.  And do not forget Vasudeva Nanayakkara and his curse words in the past government.  The opposition easily gets offended for such a little word . Even today when that politician  Archuna was speaking something , the opposition suddenly just jumped out screaming. He might be trolling or not , because sometimes that's one of his traits , Shouldn't the opposition just wait for him to end the speech ? How can you stay in the  parliment if you get easily provoked ?",0,1760227200,db v f do you think the opposition isn t responsible for acting mature they can just go play around if you remember correctly in the past governments you can see who clearly acted like ridiculously in the parliment just because one politician mocked other with a made up name it doesn t mean you should act like a snorting bull keep repeating that name for example look at that nalin bandara right there and do not forget vasudeva nanayakkara and his curse words in the past government the opposition easily gets offended for such a little word even today when that politician archuna was speaking something the opposition suddenly just jumped out screaming he might be trolling or not because sometimes that s one of his traits shouldn t the opposition just wait for him to end the speech how can you stay in the parliment if you get easily provoked,Hate
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmAMwOM9rJPKj,@ChillestGuyEver00,"​@DB-v9f  you should realise this is the reason why the opposition has lost the election.Because of their arrogance and subversive behaviour.  Even with many parties united now against the government , they still don't have the majority of the votes .",0,1760227200,db v f you should realise this is the reason why the opposition has lost the election because of their arrogance and subversive behaviour even with many parties united now against the government they still don t have the majority of the votes,Normal
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmAN-pN0Za7xt,@Neha-h6e2s,"​ @ChillestGuyEver00  You keep blaming only the opposition for immaturity, but why are you turning a blind eye to the government’s behavior? If you want to talk about “acting mature,” shouldn’t the ruling party the ones with actual power be setting the standard first? Instead, they insult, shout, and provoke, then pretend like they’re innocent when the opposition reacts.

Losing an election doesn’t erase the government’s responsibility to behave properly in parliament. If the ruling side keeps mocking and behaving like a circus, obviously the debates collapse into shouting matches. Don’t forget the speaker himself struggles to control BOTH sides, not just the opposition.

So stop acting like only the opposition is childish. The truth is, the government is no better in fact, it’s worse, because they’re supposed to lead by example. If they can’t even maintain basic discipline, how can you expect the opposition to quietly sit and tolerate constant provocation?",1,1760227200,chillestguyever you keep blaming only the opposition for immaturity but why are you turning a blind eye to the government s behavior if you want to talk about acting mature shouldn t the ruling party the ones with actual power be setting the standard first instead they insult shout and provoke then pretend like they re innocent when the opposition reacts losing an election doesn t erase the government s responsibility to behave properly in parliament if the ruling side keeps mocking and behaving like a circus obviously the debates collapse into shouting matches don t forget the speaker himself struggles to control both sides not just the opposition so stop acting like only the opposition is childish the truth is the government is no better in fact it s worse because they re supposed to lead by example if they can t even maintain basic discipline how can you expect the opposition to quietly sit and tolerate constant provocation,Normal
2,UgwPTu_eeHhYq32qvo14AaABAg.AMvNoPFITbmANP8Bpojr3R,@Name_000_0, @ChillestGuyEver00  sybau,0,1760227200,chillestguyever sybau,Normal
2,Ugz1_bAv3Iv8uqpCru94AaABAg,@ranjithnimal566,"Naliya adat Kasippu kelala,  😂😂😂",5,1757635200,naliya adat kasippu kelala,Normal
2,Ugz_NDweta282BzZPc54AaABAg,@sportcalledcricket2009,ammo nalin bandara,22,1757635200,ammo nalin bandara,Normal
2,Ugz_NDweta282BzZPc54AaABAg.AMvN66_kpk4AMvNuD8oYFT,@ranjithnimal566,Kasippuwa,1,1757635200,kasippuwa,Hate
2,Ugz_NDweta282BzZPc54AaABAg.AMvN66_kpk4AMvOj-qIxgh,@AKDමෛත්රීපාල,​ @ranjithnimal566 hire dapanko ithin😂,7,1757635200,ranjithnimal hire dapanko ithin,Hate
2,Ugz_NDweta282BzZPc54AaABAg.AMvN66_kpk4AN-v_bug-mO,@savinduKavishka-b7r,​ @ranjithnimal566 kakka kill kiyak kanoda davasata😂,0,1760227200,ranjithnimal kakka kill kiyak kanoda davasata,Normal
2,UgzM9pQ3HqOSJJLVPth4AaABAg,@DaddyDim,Man made disaster 😂😂😂,19,1757635200,man made disaster,Hate
2,UgwSnaE6-w49xSR5knR4AaABAg,@AKDමෛත්රීපාල,බිග් කුච්චන් 😂,42,1757635200,බිග් කුච්චන්,Normal
2,UgwSnaE6-w49xSR5knR4AaABAg.AMvMvh-OWlBAMvNsMLmO3Z,@ranjithnimal566,"etta bn, edat me  vipakse inna apatayo,  hesirune me vidiyata,",0,1757635200,etta bn edat me vipakse inna apatayo hesirune me vidiyata,Hate
2,UgwSnaE6-w49xSR5knR4AaABAg.AMvMvh-OWlBAMvOgwd7anc,@AKDමෛත්රීපාල,​ @ranjithnimal566 😂😂 දැන් කන්ටේනර් බිමල් ලස්සනට හැසිරුණානේ පලයන් ඩෝබි සුදා යන්න😂😂,6,1757635200,ranjithnimal දැන් කන්ටේනර් බිමල් ලස්සනට හැසිරුණානේ පලයන් ඩෝබි සුදා යන්න,Hate
2,UgzCIU_MjdmpXA4uZxV4AaABAg,@KumuduniFrenado,Bigkuchan😅😅😅,18,1757635200,bigkuchan,Normal
3,UgyGZfronxik7vnhZGB4AaABAg,@DominikSilva-o1k,"මූ කියන ඒවා ඔක්කොම ඇත්ත😂😂😂
මේවා අහගෙන ඉන්න උන්ගේ රෙද්දෙ ගූ ගිහිල්ලා😂",1,1765411200,මූ කියන ඒවා ඔක්කොම ඇත්ත මේවා අහගෙන ඉන්න උන්ගේ රෙද්දෙ ගූ ගිහිල්ලා,Hate
3,UgxIpSDXTX-3Z3e3fyd4AaABAg,@DominikSilva-o1k,මූ කියන ඒවා ඔක්කොම ඇත්ත😂😂😂,1,1765411200,මූ කියන ඒවා ඔක්කොම ඇත්ත,Normal
3,UgyGEgiogOfj35qU1t94AaABAg,@DominikSilva-o1k,Very good,1,1765411200,very good,Normal
3,Ugy4xhVSnHHulZnD6vV4AaABAg,@dorawakarev.wimala2508,Buuruwa .,0,1765152000,buuruwa,Hate
3,UgwuKSNFtlhOfwu3MY94AaABAg,@NiranjalakusumRajapaksha-p1r,"Sugeewa hinawunata apita pakada sujeewata, chamata sampatta galak kapala hinaweyan😂😂😂😂😂😂😂",0,1765065600,sugeewa hinawunata apita pakada sujeewata chamata sampatta galak kapala hinaweyan,Hate
3,Ugyg8O1YhGhHBNZ80TB4AaABAg,@AjithWasantha-n9j9j,Janapathithuma a pura diyunukaranna mulu Siri iankavama diyunukaranna Nathan oyalakiyae a p vitharai karagaththa kiyala anapathi thuma hare shthrae a k data bs dp sobadahamath athuma rakinava,0,1765065600,janapathithuma a pura diyunukaranna mulu siri iankavama diyunukaranna nathan oyalakiyae a p vitharai karagaththa kiyala anapathi thuma hare shthrae a k data bs dp sobadahamath athuma rakinava,Normal
3,UgzYgzhJt6W0WCD2a7h4AaABAg,@subashinichandrasekara9885,පොර වැඩෙක් කියලා පෙන්නෙන්. හදනවා.,0,1764979200,පොර වැඩෙක් කියලා පෙන්නෙන් හදනවා,Normal
3,Ugw0eVaEMTbKxyfVvL54AaABAg,@subhashiranathunga3055,ගොන් පාට්,0,1764806400,ගොන් පාට්,Hate
3,UgwIk5HVGkHF35ZAkIR4AaABAg,@isharaudith7636,මරැ විපක්ෂේ කවදාවත් බලයට එන්න බැ...😂😂😂,1,1764720000,මරැ විපක්ෂේ කවදාවත් බලයට එන්න බැ,Normal
3,Ugy8kKY2YsfJMvmqCB54AaABAg,@Sanjeewasampath-j9b,Chamarala wage kalakanni deshapaluwo aye mekata genna epa mu vitharak nemei thawa un innawa gennanam epa me ekekwath,0,1764633600,chamarala wage kalakanni deshapaluwo aye mekata genna epa mu vitharak nemei thawa un innawa gennanam epa me ekekwath,Hate
3,UgxmnYgjHpsWSXiLrGh4AaABAg,@Sanjeewasampath-j9b,Mun minisjivithath ekka sellam karanawa thamange balaya wenuwen kalakanni....,0,1764633600,mun minisjivithath ekka sellam karanawa thamange balaya wenuwen kalakanni,Hate
3,UgwxgQ2xh4wrzDUM-xh4AaABAg,@wijethungachaminda7999,Bota doduda Bola,0,1764547200,bota doduda bola,Hate
3,UgyZSuF5cg9TSO1O2Sh4AaABAg,@chat8444,බදුල්ල නාය ගිය හේතුව 😅,0,1764460800,බදුල්ල නාය ගිය හේතුව,Normal
3,UgwTqQlwGGEo6I0QKHJ4AaABAg,@Labro9,"ජනතාවගේ පැත්තෙ ඉඳගෙනනම් කතාකරන්නේ දැන්වත් ඔය කතාව නවත්තන්න , මොකද අපේ පන්තියේ නායකයෙක් අපිට ඉන්නවා",0,1764374400,ජනතාවගේ පැත්තෙ ඉඳගෙනනම් කතාකරන්නේ දැන්වත් ඔය කතාව නවත්තන්න මොකද අපේ පන්තියේ නායකයෙක් අපිට ඉන්නවා,Normal
3,Ugxj57HehqjFJ6ZCwG14AaABAg,@Raaa256,"ඒ දවස් වල ඩෝබි අයියලා පෝස්ට් හැදුවා,159ත් එක්ක චාමරට ඉන්න අමාරු වෙයි කියලා😂",0,1764374400,ඒ දවස් වල ඩෝබි අයියලා පෝස්ට් හැදුවා ත් එක්ක චාමරට ඉන්න අමාරු වෙයි කියලා,Normal
3,UgxHWgqQF1MYrhIwPsF4AaABAg,@dileepaparis6938,Nimallll siripalaaaa.  Pagakarayaaaa. Mechchraaaa kallll.  Monadaaaa kaleeee wachalaaaa badaaaaa.,0,1764288000,nimal siripala pagakaraya mechchra kal monada kale wachala bada,Hate
3,UgyIVeYHLbzXk9osgIZ4AaABAg,@dileepaparis6938,Kariiii baaaa wachalayaaaaa.,0,1764288000,kari ba wachalaya,Hate
3,Ugx68Lm_QiIbutN1o7Z4AaABAg,@SiyaLatha-h5e,චාමර මන්ත්‍රී තුමා නැත්තම්  පාර්ලිමේන්තු වෙන් වැඩක් නෑ හිනා කාල මැරෙනව ජයවේවා ඔබතුමාට 😂😂😂😂😂😂,0,1764288000,චාමර මන්ත් රී තුමා නැත්තම් පාර්ලිමේන්තු වෙන් වැඩක් නෑ හිනා කාල මැරෙනව ජයවේවා ඔබතුමාට,Hate
3,UgxqFFDsRrRQxY4ADYF4AaABAg,@IndikaRuwan-k5d4t,Oyanam nitamai manyri thuma..oya kiyanne aththamai,0,1764288000,oyanam nitamai manyri thuma oya kiyanne aththamai,Normal
3,UgyPJfsXKmoQvkTMLoZ4AaABAg,@roshanhewage4352,"උබේ,වේදනාව කියහන් නමුත් ඔය කියන්කෙත් බොරැ",0,1764288000,උබේ වේදනාව කියහන් නමුත් ඔය කියන්කෙත් බොරැ,Hate
3,UgyWqnrQQYpLqj4JVqB4AaABAg,@SamaraGunawardana-hn9vv,ජෙප්පො න්ට අද කරන්න ලොකු දෙයක්  නෑ ..මහින්ද මේ රටේ වැඩ ඔක්කොම  කෙරුව මුන්ට කරන්න  තියෙන්නෙ  පොඩි දෙයයි ...ඒ පොඩි වැඩ  ටික මුන්ට  කර ගන්න  බැරුව  කෙදිරි ගාන හැටි විලි ලැජ්ජ යි...,0,1764288000,ජෙප්පො න්ට අද කරන්න ලොකු දෙයක් නෑ මහින්ද මේ රටේ වැඩ ඔක්කොම කෙරුව මුන්ට කරන්න තියෙන්නෙ පොඩි දෙයයි ඒ පොඩි වැඩ ටික මුන්ට කර ගන්න බැරුව කෙදිරි ගාන හැටි විලි ලැජ්ජ යි,Hate
3,UgwYGh_AKwVRDFkI4Kh4AaABAg,@ChamindaPerera-v2w7v,"මම   බදුල්ලේ    මම  හිටියේ   උන   රිප්ප  ගහලා   පොඩි  කාමරයේ   ලමයි  4ක්   පවුලයි,,,,,මෙකා,,,,චාමර   අහක   බලා   ගියා",0,1764288000,මම බදුල්ලේ මම හිටියේ උන රිප්ප ගහලා පොඩි කාමරයේ ලමයි ක් පවුලයි මෙකා චාමර අහක බලා ගියා,Hate
3,Ugz1bSbc-SEgOXrKqf54AaABAg,@kdentertainments,ඒ කියන්නෙ ජන්දෙන් ආවහම ලංකාවේ ඒ ඇමතිකමට කරන්න තියන ඒවා ඔක්කොම පැත්තකට දාලා  තමන්ගෙ පැත්තෙ හදන්න ඕනෙ. අවශ්‍යතාවය තියන තැනට නෙවේ තමන්ගෙ ගම පැත්තට සල්ලි පොම්ප කරන එක තමයි කරන්න ඕනි. ගමේ පලාතෙ උන්ගෙන් තමන්ගෙ අමාත්‍යාංශෙම පුරවලා දාන්න ඕනි. ජනාධිපතිකම හම්බ උනා නම් රට කෙසේ වෙතත් රටේම සල්ලි පුලුවන් තරම් තමන්ගෙ ගම ගෙවල් පැත්තට වියදම් කරන්න ඕනි. රට මැද පුලුවන් නම් වරායක් හරි හදන්න ඕනෙ. ඒකනෙ මේ නොකියා කියන්නෙ.,0,1764288000,ඒ කියන්නෙ ජන්දෙන් ආවහම ලංකාවේ ඒ ඇමතිකමට කරන්න තියන ඒවා ඔක්කොම පැත්තකට දාලා තමන්ගෙ පැත්තෙ හදන්න ඕනෙ අවශ් යතාවය තියන තැනට නෙවේ තමන්ගෙ ගම පැත්තට සල්ලි පොම්ප කරන එක තමයි කරන්න ඕනි ගමේ පලාතෙ උන්ගෙන් තමන්ගෙ අමාත් යාංශෙම පුරවලා දාන්න ඕනි ජනාධිපතිකම හම්බ උනා නම් රට කෙසේ වෙතත් රටේම සල්ලි පුලුවන් තරම් තමන්ගෙ ගම ගෙවල් පැත්තට වියදම් කරන්න ඕනි රට මැද පුලුවන් නම් වරායක් හරි හදන්න ඕනෙ ඒකනෙ මේ නොකියා කියන්නෙ,Hate
3,UgzBJMtszr834HHpx014AaABAg,@AnandaAnanda-f1f,චාමරයගෙ කයිය තිබිබට වැඩ කොහොමද දන්නැහොරා කන්නෙම නැති කෙනෙක්ද,0,1764288000,චාමරයගෙ කයිය තිබිබට වැඩ කොහොමද දන්නැහොරා කන්නෙම නැති කෙනෙක්ද,Normal
3,UgxcPYQrekNRdJzrOLR4AaABAg,@NadeeshaMediwake,Amatikale uba baluwe nane,0,1764288000,amatikale uba baluwe nane,Normal
3,UgybEzqDiNE0yhUOqOZ4AaABAg,@UdayaKumar-z7s9m,Monawa unath me kathawa aththak  thiyenawa,0,1764288000,monawa unath me kathawa aththak thiyenawa,Hate
3,Ugz1EeDoKDDCWI0cnQJ4AaABAg,@NiroshaHerath-w2o,Wasanthaua ge loku kama wadi wela mole na Dan 😅😅😅,0,1764288000,wasanthaua ge loku kama wadi wela mole na dan,Normal
3,UgyFmTfHGkWudSti8QJ4AaABAg,@NiroshaHerath-w2o,Aththa mewa ahalawathminisdu ekka kiyapu dewal karala murandu Kam athara gaththa nam me anduwa idi.naththsn Aya rsjapaksa kenek eye,0,1764288000,aththa mewa ahalawathminisdu ekka kiyapu dewal karala murandu kam athara gaththa nam me anduwa idi naththsn aya rsjapaksa kenek eye,Normal
3,UgwD7CB5qZ0K2kt1e894AaABAg,@SomasaraSomasara,Podi deyak allala,0,1764288000,podi deyak allala,Normal
3,UgwFkxTButTXlThr4OJ4AaABAg,@BandaraWijesinha-u5u,දැන් තමා ඌ ජොබ් එක හරියට කාරන්නෙ..ඉස්සර හොරා කන උන් දැක්කම සද්ද නෑ.දැන් තම  ඇත්ත කිය්න්නෙ,1,1764288000,දැන් තමා ඌ ජොබ් එක හරියට කාරන්නෙ ඉස්සර හොරා කන උන් දැක්කම සද්ද නෑ දැන් තම ඇත්ත කිය්න්නෙ,Hate
3,UgxkSOIWqSOuX2kpsv94AaABAg,@MohottalaSarath,වසන්ත පොන්නය අටනාත් හානවා අනුරාධපුර පැත්තේ යන්න apa හොදේ රෙදි නැතිව anna වන්න,0,1764288000,වසන්ත පොන්නය අටනාත් හානවා අනුරාධපුර පැත්තේ යන්න apa හොදේ රෙදි නැතිව anna වන්න,Normal
3,Ugwm2a0HYFvOpcrbPQF4AaABAg,@MohottalaSarath,සහතික ඇත්ත කාටාව ඇමති තුමා,0,1764288000,සහතික ඇත්ත කාටාව ඇමති තුමා,Hate
3,UgxWwHA596VbeH8QhQB4AaABAg,@LasanthaKulasinghe,කෝ සක්කිලියා,0,1763683200,කෝ සක්කිලියා,Normal
3,UgzhrKWb_QAMV5ZfP994AaABAg,@PureMindVisuals,Maalimawa yaha magata ganna hadnne 😂😂 kaiya withrai anurage idan.,0,1763683200,maalimawa yaha magata ganna hadnne kaiya withrai anurage idan,Hate
3,UgxUJl50YkQkWogF7Id4AaABAg,@galwije,"පාසල් බෑග්වලින් පවා හොරකම් කළ එකා අන් අයට උපදෙස් දෙන්න එනවා. ලංකාවේ 'හරක්' ට ගැලපෙන සෝබන කතාව.

නොදකින්! තොපිට අම්මලා හරක් කිරි පොවලා කරගත් විනාසේ!",0,1763683200,පාසල් බෑග්වලින් පවා හොරකම් කළ එකා අන් අයට උපදෙස් දෙන්න එනවා ලංකාවේ හරක් ට ගැලපෙන සෝබන කතාව නොදකින් තොපිට අම්මලා හරක් කිරි පොවලා කරගත් විනාසේ,Hate
3,UgyHheRSlRbXjoeZpsd4AaABAg,@galwije,චාමර සම්පත් කියන්නේ අමු වංචාකාර බොරුකාරයෙක්. හරක් ටික ආතල් අරන් ඌට රැවටෙනවා.,0,1763683200,චාමර සම්පත් කියන්නේ අමු වංචාකාර බොරුකාරයෙක් හරක් ටික ආතල් අරන් ඌට රැවටෙනවා,Hate
3,Ugx6KHjJqA0ZvMfghjl4AaABAg,@Rushmiamaya,Ammo,0,1763683200,ammo,Normal
3,UgxOZNEfAmYAxfSsWRF4AaABAg,@IsuruDileep-f2q,ඌව අපේ ගැම්ම..❤ චාමර,3,1763683200,ඌව අපේ ගැම්ම චාමර,Normal
3,UgwEzbPbl8MU1pTSu7N4AaABAg,@rashmiprithvi,Elama chamara.,0,1763683200,elama chamara,Normal
3,Ugys8UmKkIs4vBcVx1t4AaABAg,@srimalrathnasekara4860,බෙදලා දෙන්න... අම්මෝ ඔයා...,0,1763683200,බෙදලා දෙන්න අම්මෝ ඔයා,Normal
3,Ugya4xsSgQvpmlUtG4V4AaABAg,@anuruddapeiris9954,Chamara Amu Haraka,0,1763683200,chamara amu haraka,Hate
3,UgxCPzV0LLNX3tpA6Eh4AaABAg,@AmilaJayamanna,දැන් එකා හාල් ටිකත් රටෙන් ගෙනහල්ලා සතොස නැතිම කරලා දැම්මා . අවුරුද්දට උගෙ බඩනං ගොඩ දාගත්ත . ඒත් වහල්ලු ටික කයියෙන් ගොඩදාගත්තා,0,1763683200,දැන් එකා හාල් ටිකත් රටෙන් ගෙනහල්ලා සතොස නැතිම කරලා දැම්මා අවුරුද්දට උගෙ බඩනං ගොඩ දාගත්ත ඒත් වහල්ලු ටික කයියෙන් ගොඩදාගත්තා,Normal
3,UgynhxQuylTH2Cphnxp4AaABAg,@DilhanMadusanka-q2j,❤❤❤❤❤Chamra,0,1763683200,chamra,Normal
3,UgwVw45WKgkhU2Kbdrh4AaABAg,@indikauluwaduge,භාන්ඩාගාරෙ සල්ලි බෙදා ගන්න හරි ආසයි නෙ.. මිලියන ගනන් ගිලල බඩෙන් පේනවා ...,0,1763683200,භාන්ඩාගාරෙ සල්ලි බෙදා ගන්න හරි ආසයි නෙ මිලියන ගනන් ගිලල බඩෙන් පේනවා,Normal
3,UgwHzDhkPl29zpODE4B4AaABAg,@indrasiridewage3122,Please  Speak  important thing for the Sirilankan's  positive plans for the future in sirilanka. ❤❤❤😍🇱🇰🇱🇰🇱🇰,0,1763683200,please speak important thing for the sirilankan s positive plans for the future in sirilanka,Hate
3,UgyViG-RLYXjh7zJeqV4AaABAg,@chandanawee,මං බලාගෙන ඉන්නෙ 159 චාමරව වඩා ගන්නකම්,0,1763683200,මං බලාගෙන ඉන්නෙ චාමරව වඩා ගන්නකම්,Normal
3,UgytRS_eQXkgSDUS5Ed4AaABAg,@darshanaprasanna4729,"මිනිස්සු දුක් වින්දට මුං රජ සැප ගන්නේ
😂😂😂😂😂😂",0,1763683200,මිනිස්සු දුක් වින්දට මුං රජ සැප ගන්නේ,Normal
3,Ugw8aRLyGftwufOyHNN4AaABAg,@anurasenarath567,සුපිරි,3,1763683200,සුපිරි,Normal
3,Ugy9xMi5ruehVS2_AfB4AaABAg,@බාස්-ග1ච,ටිල්විං ඩයි මයිනව ගෙනල්ලා ඉස්සරහා තියලා පුකේ අරින්න තියෙන්නෙ,0,1763683200,ටිල්විං ඩයි මයිනව ගෙනල්ලා ඉස්සරහා තියලා පුකේ අරින්න තියෙන්නෙ,Hate
3,UgxsNFnJuJyU7gHm5Kl4AaABAg,@NadeekaMunasinghe-b2d,ව්නෝද.වැඩ.සටහන.චාමරයගෙ.අත.පයදික්.කරකර.කිසිම.වැදගත්.කමක්නැහැ😂,0,1763683200,ව්නෝද වැඩ සටහන චාමරයගෙ අත පයදික් කරකර කිසිම වැදගත් කමක්නැහැ,Normal
3,UgxsBNiJoC6C4cxeVZl4AaABAg,@munarfaanas1890,"Npp 159  BIKE EKEN PARLIAMENT YANAWA 
Vits car 12lakh denawoooow",0,1763683200,npp bike eken parliament yanawa vits car lakh denawow,Normal
3,UgyuDfW-9I6noAIhqbR4AaABAg,@adventureacademy6592,Ubat kagahala.hotal haduwa kaga sallida ban,0,1763683200,ubat kagahala hotal haduwa kaga sallida ban,Normal
3,UgwSZtH9zKjwbVmBN3x4AaABAg,@nuwanmaduranga5940,"ලංකාවේ දේසපාලුවන් ගැන දකපු දේ තමයි උන් ඇත්තටම කොමිස් කාපු හොරු, තමන්ගේ හෙන්චයියට පවා හොරකම් කරලා කන්න පාර කපපු බොසාල, තමන්ගේ කකුල් ලෙවකන උන්ට, පප්පා ගැන උන්ට පොඩි ජොබ් කැල්ලක් දීලා උන්ගේ හත්මුතු පරම්පරාවම උන්ගේ වහල්ලු කරගත්ත උන්... මේ ක්‍රමේ විදියත්මකව වෙනස් කරනවා මෙන්න තියෙන ප්ලැන් කියලා ආපු උන්ට ඒ කියපු දේවල් කරගන්න බැරිව දැන් උන් අවුරුදු 46ක්‌ විතරයි ආණ්ඩු බ ලේ ගන්න මිනිස් ජිවිත පවා පුජා කරලා දැන් බලේ ලැබුනම එකේ උපරිම සැප ගන්න ට්‍රයි එක. උන්ට තේරෙන්නේ නැ මිනිස්සුන්ගේ මුලික අවශ්‍යතාවන් වත් මොනවද කියලා. අර ගෝමිකද කවුද කියලා කෙනෙක් ගෙනල්ල පෙන්නපු විද්දියතාමක ක්‍රමවේදය දැන් කොහෙද දන්නේ නැ ඒ මාධ්‍ය සංදර්ශන දාමු පුද්ගලයා කොහෙද දන්නෙත් නැ(බලේ ගත්තට පස්සේ මීඩියා එකෙන් දැක්කේ නැ )... මෙච්චරයි සරලව. මිනිස්සුන්ගේ මුලික අවශ්‍යතා   හදුනාගෙන මිනිස්සුන්ගේ ආර්ථිකේට දරාගන්න පුළුවන් වෙන විදියට ජනතාවට සැලකුවේ නැතිනම් ඉති අයෙත් පරණ දේසපාලන රැල්ලම තමා. එක වෙනස් කරන්න වෙන්නේ නැ ආයේ අවුරුදු සියගනකටවත්.",0,1763683200,ලංකාවේ දේසපාලුවන් ගැන දකපු දේ තමයි උන් ඇත්තටම කොමිස් කාපු හොරු තමන්ගේ හෙන්චයියට පවා හොරකම් කරලා කන්න පාර කපපු බොසාල තමන්ගේ කකුල් ලෙවකන උන්ට පප්පා ගැන උන්ට පොඩි ජොබ් කැල්ලක් දීලා උන්ගේ හත්මුතු පරම්පරාවම උන්ගේ වහල්ලු කරගත්ත උන් මේ ක් රමේ විදියත්මකව වෙනස් කරනවා මෙන්න තියෙන ප්ලැන් කියලා ආපු උන්ට ඒ කියපු දේවල් කරගන්න බැරිව දැන් උන් අවුරුදු ක් විතරයි ආණ්ඩු බ ලේ ගන්න මිනිස් ජිවිත පවා පුජා කරලා දැන් බලේ ලැබුනම එකේ උපරිම සැප ගන්න ට් රයි එක උන්ට තේරෙන්නේ නැ මිනිස්සුන්ගේ මුලික අවශ් යතාවන් වත් මොනවද කියලා අර ගෝමිකද කවුද කියලා කෙනෙක් ගෙනල්ල පෙන්නපු විද්දියතාමක ක් රමවේදය දැන් කොහෙද දන්නේ නැ ඒ මාධ් ය සංදර්ශන දාමු පුද්ගලයා කොහෙද දන්නෙත් නැ බලේ ගත්තට පස්සේ මීඩියා එකෙන් දැක්කේ නැ මෙච්චරයි සරලව මිනිස්සුන්ගේ මුලික අවශ් යතා හදුනාගෙන මිනිස්සුන්ගේ ආර්ථිකේට දරාගන්න පුළුවන් වෙන විදියට ජනතාවට සැලකුවේ නැතිනම් ඉති අයෙත් පරණ දේසපාලන රැල්ලම තමා එක වෙනස් කරන්න වෙන්නේ නැ ආයේ අවුරුදු සියගනකටවත්,Normal
3,UgzlY7QKzzkZVcu_Kxh4AaABAg,@ShakilaDilshan-v5z,යකෝ මුන්නේ මෙච්චර කල් හිටියේ. එහෙම බැලිවම මුන් මොකුත්ම කරල නෑනෙ.,0,1763683200,යකෝ මුන්නේ මෙච්චර කල් හිටියේ එහෙම බැලිවම මුන් මොකුත්ම කරල නෑනෙ,Normal
3,UgwMfCE9yd9dB5Dgesl4AaABAg,@UpasenaUpasena-v5i,👍,0,1763683200,,Normal
3,Ugxk0Tr2JAYe2lujjtt4AaABAg,@susilsenarathna7076,ඇත්ත  කියනවා අනුරාධපුර රෙන් 3යි මේලෝ රහක් නෑකිසි වැඩ්ක් නෑමෙලෝ දෙයය්ක් මුන් කර්න් නෑකිසි දෙයක් කරන් නැ,2,1763683200,ඇත්ත කියනවා අනුරාධපුර රෙන් යි මේලෝ රහක් නෑකිසි වැඩ්ක් නෑමෙලෝ දෙයය්ක් මුන් කර්න් නෑකිසි දෙයක් කරන් නැ,Hate
3,UgwIhWjUFiKMbrnMhk94AaABAg,@Damindasuranjith,ඇත්තටම  චාමර කියන්නේ  මාර  බඩුවක්නෙ  යකෝ  .😂😂😂❤❤❤❤,0,1763683200,ඇත්තටම චාමර කියන්නේ මාර බඩුවක්නෙ යකෝ,Normal
3,UgyQFZRrLvbFLX__fmx4AaABAg,@mdshifan7211,Sokari kolama wage chamaraya... Joker...😂,0,1763683200,sokari kolama wage chamaraya joker,Normal
3,UgzSq3MveOV9ews7ehp4AaABAg,@kasunmalinga3412,ජෙවිපි එකේ හොරු එකෙන් එක එලිවෙනවා,0,1763683200,ජෙවිපි එකේ හොරු එකෙන් එක එලිවෙනවා,Normal
